Date;Time;G-Force;Voltage;Temperature
30-05-2020;08:38:25;1,095184;3,326846;31,35741
30-05-2020;08:38:26;0,9854682;3,326846;31,35741
30-05-2020;08:38:27;0,7022306;3,326846;31,34669
30-05-2020;08:38:27;0,9214369;3,326846;31,33596
30-05-2020;08:38:28;1,309177;3,326846;31,35741
30-05-2020;08:38:28;0,8829335;3,326846;31,36814
30-05-2020;08:38:29;0,9707014;3,326846;31,35741
30-05-2020;08:38:29;1,001352;3,326846;31,35741
30-05-2020;08:38:30;0,5657292;3,326846;31,35741
30-05-2020;08:38:30;1,139344;3,326846;31,36814
30-05-2020;08:38:31;1,020645;3,326846;31,36814
30-05-2020;08:38:31;0,9591359;3,326846;31,35741
30-05-2020;08:38:32;0,7055882;3,326846;31,35741
30-05-2020;08:38:32;0,9061604;3,326846;31,37887
30-05-2020;08:38:33;0,8773721;3,326846;31,36814
30-05-2020;08:38:34;1,113445;3,326846;31,37887
30-05-2020;08:38:34;1,060784;3,326846;31,35741
30-05-2020;08:38:35;0,8523228;3,326846;31,34669
30-05-2020;08:38:35;1,041652;3,326846;31,36814
30-05-2020;08:38:36;0,9481283;3,326846;31,35741
30-05-2020;08:38:36;0,7483718;3,321828;31,37887
30-05-2020;08:38:37;0,8543705;3,326846;31,37887
30-05-2020;08:38:37;1,21513;3,326846;31,36814
30-05-2020;08:38:38;1,640937;3,326846;31,37887
30-05-2020;08:38:38;0,8708677;3,326846;31,37887
30-05-2020;08:38:39;0,7326615;3,326846;31,37887
30-05-2020;08:38:39;0,6998766;3,326846;31,35741
30-05-2020;08:38:40;0,9582023;3,326846;31,37887
30-05-2020;08:38:41;0,9562981;3,326846;31,37887
30-05-2020;08:38:41;0,9916147;3,326846;31,38959
30-05-2020;08:38:42;0,8049726;3,326846;31,36814
30-05-2020;08:38:42;1,032102;3,326846;31,36814
30-05-2020;08:38:43;1,027839;3,326846;31,37887
30-05-2020;08:38:43;0,9008345;3,326846;31,36814
30-05-2020;08:38:44;1,001043;3,326846;31,37887
30-05-2020;08:38:44;1,023497;3,326846;31,40032
30-05-2020;08:38:45;1,020373;3,326846;31,40032
30-05-2020;08:38:45;1,005785;3,326846;31,37887
30-05-2020;08:38:46;1,103539;3,326846;31,38959
30-05-2020;08:38:46;1,032957;3,326846;31,38959
30-05-2020;08:38:47;0,9678477;3,326846;31,37887
30-05-2020;08:38:48;0,9037734;3,326846;31,37887
30-05-2020;08:38:48;0,8527495;3,326846;31,40032
30-05-2020;08:38:49;0,9596821;3,326846;31,40032
30-05-2020;08:38:49;0,9092091;3,326846;31,36814
30-05-2020;08:38:50;0,9632231;3,326846;31,40032
30-05-2020;08:38:50;0,9516788;3,326846;31,37887
30-05-2020;08:38:51;1,004544;3,326846;31,40032
30-05-2020;08:38:52;0,9569296;3,326846;31,40032
30-05-2020;08:38:53;1,211815;3,326846;31,40032
30-05-2020;08:38:53;0,9850265;3,326846;31,40032
30-05-2020;08:38:54;1,06873;3,326846;31,41104
30-05-2020;08:38:54;1,023324;3,326846;31,40032
30-05-2020;08:38:55;1,040931;3,326846;31,42177
30-05-2020;08:38:55;1,016156;3,326846;31,40032
30-05-2020;08:38:56;1,064606;3,326846;31,38959
30-05-2020;08:38:56;0,815387;3,326846;31,40032
30-05-2020;08:38:57;1,013509;3,326846;31,40032
30-05-2020;08:38:57;1,016384;3,326846;31,40032
30-05-2020;08:38:58;1,007879;3,326846;31,40032
30-05-2020;08:38:58;1,00083;3,326846;31,41104
30-05-2020;08:38:59;1,021259;3,326846;31,41104
30-05-2020;08:39:00;1,020813;3,326846;31,40032
30-05-2020;08:39:00;0,9030167;3,326846;31,41104
30-05-2020;08:39:01;0,9630727;3,326846;31,42177
30-05-2020;08:39:01;1,780475;3,326846;31,41104
30-05-2020;08:39:02;1,046758;3,326846;31,41104
30-05-2020;08:39:02;1,047418;3,326846;31,41104
30-05-2020;08:39:03;0,9887808;3,326846;31,40032
30-05-2020;08:39:03;0,98846;3,326846;31,40032
30-05-2020;08:39:04;0,9981615;3,326846;31,41104
30-05-2020;08:39:04;1,004302;3,326846;31,42177
30-05-2020;08:39:05;1,01583;3,326846;31,41104
30-05-2020;08:39:05;0,9533368;3,326846;31,40032
30-05-2020;08:39:06;0,9997765;3,326846;31,43249
30-05-2020;08:39:07;0,9924155;3,326846;31,40032
30-05-2020;08:39:07;1,030367;3,326846;31,42177
30-05-2020;08:39:08;1,005529;3,326846;31,43249
30-05-2020;08:39:08;0,9757925;3,326846;31,43249
30-05-2020;08:39:09;1,010512;3,326846;31,42177
30-05-2020;08:39:09;1,013734;3,326846;31,43249
30-05-2020;08:39:10;1,01272;3,326846;31,42177
30-05-2020;08:39:10;1,013992;3,326846;31,44321
30-05-2020;08:39:11;1,013335;3,326846;31,42177
30-05-2020;09:27:25;0,9650162;3,321828;33,56679
30-05-2020;09:27:25;1,047823;3,326846;33,56679
30-05-2020;09:27:26;1,026722;3,326846;33,56679
30-05-2020;09:27:26;0,9838022;3,326846;33,56679
30-05-2020;09:27:27;0,9475916;3,326846;33,54533
30-05-2020;09:27:28;0,9607886;3,326846;33,55606
30-05-2020;09:27:28;1,096074;3,326846;33,54533
30-05-2020;09:27:29;0,9432529;3,326846;33,53461
30-05-2020;09:27:29;1,084656;3,326846;33,52389
30-05-2020;09:27:30;0,8449842;3,326846;33,52389
30-05-2020;09:27:30;0,9005429;3,326846;33,52389
30-05-2020;09:27:31;0,9020162;3,326846;33,52389
30-05-2020;09:27:31;1,188262;3,326846;33,51316
30-05-2020;09:27:32;1,019664;3,326846;33,53461
30-05-2020;09:27:32;1,021409;3,326846;33,51316
30-05-2020;09:27:33;1,021723;3,326846;33,51316
30-05-2020;09:27:33;1,024315;3,326846;33,50243
30-05-2020;09:27:34;0,9698143;3,326846;33,49171
30-05-2020;09:27:35;1,158133;3,326846;33,50243
30-05-2020;09:27:35;0,9754928;3,326846;33,48098
30-05-2020;09:27:36;0,9560186;3,326846;33,49171
30-05-2020;09:27:36;1,045285;3,326846;33,49171
30-05-2020;09:27:37;1,018688;3,326846;33,48098
30-05-2020;09:27:37;1,040835;3,326846;33,45953
30-05-2020;09:27:38;1,03224;3,326846;33,47026
30-05-2020;09:27:38;0,9907146;3,326846;33,47026
30-05-2020;09:27:39;0,9894918;3,326846;33,45953
30-05-2020;09:27:39;1,000214;3,326846;33,43808
30-05-2020;09:27:40;1,238871;3,326846;33,45953
30-05-2020;09:27:40;1,005643;3,326846;33,45953
30-05-2020;09:27:41;0,9488686;3,326846;33,45953
30-05-2020;09:27:42;0,9715303;3,326846;33,44881
30-05-2020;09:27:42;0,8549896;3,326846;33,43808
30-05-2020;09:27:43;1,072615;3,326846;33,42736
30-05-2020;09:27:43;1,0067;3,326846;33,41663
30-05-2020;09:27:44;0,8120452;3,326846;33,42736
30-05-2020;09:27:44;1,041076;3,326846;33,40591
30-05-2020;09:28:00;1,457541;3,321828;33,28793
30-05-2020;09:28:01;1,079804;3,326846;33,29866
30-05-2020;09:28:01;0,8884623;3,326846;33,28793
30-05-2020;09:28:02;1,171694;3,326846;33,27721
30-05-2020;09:28:02;0,945403;3,326846;33,29866
30-05-2020;09:28:03;0,9066218;3,326846;33,29866
30-05-2020;09:28:04;0,6509895;3,326846;33,27721
30-05-2020;09:28:04;1,139821;3,326846;33,27721
30-05-2020;09:28:05;0,9013644;3,326846;33,28793
30-05-2020;09:28:05;1,118186;3,326846;33,27721
30-05-2020;09:28:06;0,1494361;3,326846;33,27721
30-05-2020;09:28:06;0,9785091;3,326846;33,26648
30-05-2020;09:28:07;1,279616;3,326846;33,25576
30-05-2020;09:28:07;1,209734;3,326846;33,25576
30-05-2020;09:28:08;1,306475;3,326846;33,23431
30-05-2020;09:28:08;0,8744558;3,321828;33,24503
30-05-2020;09:28:09;1,432721;3,326846;33,25576
30-05-2020;09:28:09;1,279568;3,326846;33,23431
30-05-2020;09:28:10;1,065464;3,326846;33,22358
30-05-2020;09:28:11;1,057815;3,326846;33,24503
30-05-2020;09:28:11;0,5163292;3,326846;33,22358
30-05-2020;09:28:12;1,071715;3,326846;33,22358
30-05-2020;09:28:12;1,035911;3,326846;33,23431
30-05-2020;09:28:13;1,024143;3,326846;33,23431
30-05-2020;09:28:13;0,1357003;3,326846;33,21285
30-05-2020;09:28:14;0,8978871;3,326846;33,21285
30-05-2020;09:28:14;0,8448296;3,326846;33,22358
30-05-2020;09:28:15;1,016123;3,326846;33,22358
30-05-2020;09:28:15;0,9572457;3,326846;33,21285
30-05-2020;09:28:16;1,035209;3,326846;33,19141
30-05-2020;09:28:16;1,081413;3,326846;33,20213
30-05-2020;09:28:17;0,987255;3,326846;33,21285
30-05-2020;09:28:17;0,9224737;3,326846;33,20213
30-05-2020;09:28:18;0,9601794;3,326846;33,20213
30-05-2020;09:28:19;1,102199;3,326846;33,16995
30-05-2020;09:28:19;1,008587;3,326846;33,19141
30-05-2020;09:28:20;0,9734536;3,326846;33,21285
30-05-2020;09:28:20;1,032707;3,326846;33,18068
30-05-2020;09:28:21;0,9890646;3,326846;33,19141
30-05-2020;09:28:21;0,9958676;3,326846;33,19141
30-05-2020;09:28:22;1,020747;3,326846;33,16995
30-05-2020;09:28:22;1,006025;3,326846;33,18068
30-05-2020;09:28:23;1,40071;3,326846;33,16995
30-05-2020;09:28:23;0,9354656;3,326846;33,16995
30-05-2020;09:28:24;1,026474;3,326846;33,16995
30-05-2020;09:28:24;0,9806799;3,326846;33,16995
30-05-2020;09:28:25;1,010097;3,326846;33,16995
30-05-2020;09:28:26;1,021404;3,326846;33,16995
30-05-2020;09:28:26;1,016762;3,326846;33,14851
30-05-2020;09:28:27;1,002489;3,326846;33,13778
30-05-2020;09:28:27;0,996318;3,326846;33,14851
30-05-2020;09:28:28;1,031665;3,326846;33,14851
30-05-2020;09:28:28;0,9873191;3,326846;33,13778
30-05-2020;09:28:49;0,9420409;3,326846;33,05198
30-05-2020;09:28:49;1,07331;3,326846;33,05198
30-05-2020;09:28:50;1,011574;3,326846;33,05198
30-05-2020;09:28:50;1,036;3,326846;33,03053
30-05-2020;09:28:51;0,9647586;3,326846;33,05198
30-05-2020;09:28:52;0,8945515;3,326846;33,05198
30-05-2020;09:28:52;1,104236;3,326846;33,03053
30-05-2020;09:28:53;0,9719835;3,326846;33,04125
30-05-2020;09:28:53;1,026348;3,326846;33,04125
30-05-2020;09:28:54;0,9961616;3,326846;33,03053
30-05-2020;09:28:54;0,9947784;3,326846;33,03053
30-05-2020;09:28:55;1,015947;3,326846;33,04125
30-05-2020;09:28:55;1,061812;3,326846;33,05198
30-05-2020;09:28:56;0,9798195;3,326846;33,04125
30-05-2020;09:28:56;0,9871143;3,326846;33,01981
30-05-2020;09:28:57;1,018986;3,326846;33,03053
30-05-2020;09:28:57;1,113415;3,326846;33,03053
30-05-2020;09:28:58;1,028685;3,326846;33,01981
30-05-2020;09:28:59;0,9887983;3,326846;33,00908
30-05-2020;09:29:30;1,053398;3,326846;32,88038
30-05-2020;09:29:31;1,007044;3,326846;32,89111
30-05-2020;09:29:32;1,002877;3,326846;32,90183
30-05-2020;09:29:32;0,999971;3,326846;32,90183
30-05-2020;09:29:33;0,999061;3,326846;32,88038
30-05-2020;09:29:33;1,011581;3,326846;32,89111
30-05-2020;09:29:34;1,01948;3,326846;32,88038
30-05-2020;09:29:34;1,011177;3,326846;32,88038
30-05-2020;09:29:35;0,9886991;3,326846;32,86965
30-05-2020;09:29:35;1,001812;3,326846;32,89111
30-05-2020;09:29:36;1,027191;3,326846;32,88038
30-05-2020;09:29:37;0,9980887;3,326846;32,88038
30-05-2020;09:29:37;1,006029;3,326846;32,89111
30-05-2020;09:29:38;1,037319;3,326846;32,86965
30-05-2020;09:29:38;1,019051;3,326846;32,88038
30-05-2020;09:29:39;1,012165;3,326846;32,85892
30-05-2020;09:29:39;0,9598485;3,326846;32,86965
30-05-2020;09:29:40;0,9935798;3,326846;32,86965
30-05-2020;09:29:40;1,021943;3,326846;32,88038
30-05-2020;09:30:35;1,275728;3,326846;32,6766
30-05-2020;09:30:35;1,02695;3,326846;32,66588
30-05-2020;09:30:36;1,103064;3,326846;32,6766
30-05-2020;09:30:37;0,7633129;3,326846;32,64442
30-05-2020;09:30:37;1,239033;3,326846;32,65515
30-05-2020;09:30:38;0,962552;3,326846;32,65515
30-05-2020;09:30:38;1,257809;3,326846;32,65515
30-05-2020;09:30:39;1,059387;3,331863;32,65515
30-05-2020;09:30:39;1,283717;3,326846;32,64442
30-05-2020;09:30:40;1,039248;3,326846;32,6337
30-05-2020;09:30:40;1,058352;3,321828;32,6337
30-05-2020;09:30:41;0,887162;3,326846;32,62298
30-05-2020;09:30:41;0,8841335;3,326846;32,6337
30-05-2020;09:30:42;1,101488;3,326846;32,64442
30-05-2020;09:30:42;1,041557;3,326846;32,6337
30-05-2020;09:30:43;0,9594393;3,326846;32,62298
30-05-2020;09:30:44;1,034545;3,326846;32,6337
30-05-2020;09:30:44;1,070724;3,326846;32,61225
30-05-2020;09:30:45;1,123433;3,326846;32,62298
30-05-2020;09:30:45;0,9194077;3,326846;32,6337
30-05-2020;09:30:46;1,191981;3,326846;32,62298
30-05-2020;09:30:46;1,040707;3,326846;32,62298
30-05-2020;09:30:47;0,9710165;3,326846;32,60153
30-05-2020;09:30:47;0,9787705;3,326846;32,61225
30-05-2020;09:30:48;0,9878491;3,326846;32,5908
30-05-2020;09:30:48;0,8043135;3,326846;32,62298
30-05-2020;09:30:49;1,002445;3,321828;32,61225
30-05-2020;09:30:49;0,934183;3,326846;32,5908
30-05-2020;09:30:50;1,071993;3,326846;32,61225
30-05-2020;09:30:51;1,112952;3,326846;32,5908
30-05-2020;09:30:51;1,080395;3,326846;32,60153
30-05-2020;09:31:24;0,9452524;3,326846;32,48355
30-05-2020;09:31:25;0,9847925;3,326846;32,48355
30-05-2020;09:31:25;1,034595;3,326846;32,48355
30-05-2020;09:31:26;0,9905883;3,326846;32,47283
30-05-2020;09:31:26;1,041617;3,326846;32,47283
30-05-2020;09:31:27;1,002466;3,326846;32,49428
30-05-2020;09:31:27;0,99233;3,326846;32,49428
30-05-2020;09:31:28;1,00949;3,326846;32,4621
30-05-2020;09:31:28;0,9972926;3,326846;32,4621
30-05-2020;09:31:29;1,046007;3,326846;32,48355
30-05-2020;09:31:29;0,9851896;3,326846;32,47283
30-05-2020;09:31:30;1,010621;3,326846;32,47283
30-05-2020;09:31:30;1,049206;3,326846;32,4621
30-05-2020;09:31:31;1,004637;3,326846;32,47283
30-05-2020;09:31:32;1,071596;3,326846;32,48355
30-05-2020;09:31:32;1,028514;3,326846;32,45138
30-05-2020;09:31:33;1,015514;3,326846;32,4621
30-05-2020;09:31:33;1,009404;3,326846;32,45138
30-05-2020;09:31:34;1,005284;3,326846;32,47283
30-05-2020;09:31:43;0,984318;3,321828;32,40847
30-05-2020;09:31:43;0,8777818;3,326846;32,40847
30-05-2020;09:31:44;0,9412255;3,326846;32,40847
30-05-2020;09:31:44;1,007884;3,326846;32,40847
30-05-2020;09:31:45;1,05248;3,326846;32,40847
30-05-2020;09:31:45;1,026279;3,326846;32,42992
30-05-2020;09:31:46;0,950355;3,326846;32,4192
30-05-2020;09:31:47;0,9566754;3,326846;32,40847
30-05-2020;09:31:47;1,048579;3,326846;32,38703
30-05-2020;09:31:48;1,016662;3,326846;32,39775
30-05-2020;09:31:48;1,097532;3,326846;32,40847
30-05-2020;09:31:49;0,9429564;3,326846;32,39775
30-05-2020;09:31:49;1,066034;3,326846;32,38703
30-05-2020;09:31:50;1,396243;3,326846;32,39775
30-05-2020;09:31:50;0,9996599;3,326846;32,39775
30-05-2020;09:31:51;0,9801823;3,326846;32,39775
30-05-2020;09:31:51;0,9990032;3,326846;32,3763
30-05-2020;09:31:52;1,008749;3,326846;32,39775
30-05-2020;09:31:52;0,9857233;3,326846;32,40847
30-05-2020;09:31:53;1,037799;3,326846;32,38703
30-05-2020;09:31:54;1,01964;3,326846;32,39775
30-05-2020;09:31:54;1,089391;3,326846;32,38703
30-05-2020;09:31:55;0,997582;3,326846;32,38703
30-05-2020;09:31:55;1,017692;3,326846;32,3763
30-05-2020;09:31:56;1,029083;3,326846;32,38703
30-05-2020;09:31:56;1,073331;3,326846;32,36557
30-05-2020;09:31:57;0,9805679;3,326846;32,36557
30-05-2020;09:31:57;0,4382769;3,326846;32,38703
30-05-2020;09:31:58;1,140168;3,326846;32,36557
30-05-2020;09:31:58;0,8812145;3,326846;32,36557
30-05-2020;09:33:01;1,000589;3,326846;32,22615
30-05-2020;09:33:02;1,013811;3,326846;32,21542
30-05-2020;09:33:02;0,9923364;3,326846;32,21542
30-05-2020;09:33:03;0,9701892;3,326846;32,21542
30-05-2020;09:33:03;1,033995;3,326846;32,21542
30-05-2020;09:33:04;1,036842;3,326846;32,21542
30-05-2020;09:33:04;1,026277;3,326846;32,21542
30-05-2020;09:33:05;0,9980446;3,326846;32,21542
30-05-2020;09:33:05;1,044541;3,326846;32,2047
30-05-2020;09:33:06;0,860083;3,326846;32,2047
30-05-2020;09:33:07;1,051206;3,326846;32,21542
30-05-2020;09:33:07;1,07633;3,326846;32,19397
30-05-2020;09:33:08;0,9997386;3,326846;32,21542
30-05-2020;09:33:08;1,001172;3,326846;32,19397
30-05-2020;09:33:09;0,9955204;3,326846;32,19397
30-05-2020;09:33:09;1,006036;3,326846;32,19397
30-05-2020;09:33:10;1,017905;3,326846;32,19397
30-05-2020;09:33:10;1,022424;3,326846;32,19397
30-05-2020;09:33:11;1,002852;3,326846;32,19397
30-05-2020;09:33:11;1,000926;3,326846;32,18325
30-05-2020;09:33:12;0,985589;3,326846;32,19397
30-05-2020;09:33:12;1,008419;3,326846;32,1618
30-05-2020;09:33:13;1,087106;3,326846;32,19397
30-05-2020;09:33:14;0,7865583;3,326846;32,1618
30-05-2020;09:33:14;1,017917;3,326846;32,18325
30-05-2020;09:33:55;0,9744851;3,326846;32,076
30-05-2020;09:33:55;0,9845983;3,326846;32,076
30-05-2020;09:33:56;1,006239;3,326846;32,05454
30-05-2020;09:33:56;0,9121917;3,326846;32,076
30-05-2020;09:33:57;1,171101;3,326846;32,06527
30-05-2020;09:33:57;1,092349;3,326846;32,06527
30-05-2020;09:33:58;1,037727;3,326846;32,05454
30-05-2020;09:33:58;0,9248192;3,326846;32,05454
30-05-2020;09:33:59;0,9962062;3,326846;32,04382
30-05-2020;09:34:00;1,155869;3,326846;32,04382
30-05-2020;09:34:00;0,9840082;3,326846;32,05454
30-05-2020;09:34:01;0,9871857;3,326846;32,0331
30-05-2020;09:34:01;1,000917;3,326846;32,04382
30-05-2020;09:34:02;0,9300832;3,326846;32,04382
30-05-2020;09:34:02;1,016468;3,326846;32,0331
30-05-2020;09:34:03;1,050416;3,326846;32,0331
30-05-2020;09:34:03;1,014707;3,326846;32,04382
30-05-2020;09:34:04;1,062858;3,326846;32,04382
30-05-2020;09:34:04;1,036604;3,326846;32,04382
30-05-2020;09:34:15;1,014388;3,326846;32,01164
30-05-2020;09:34:16;1,005247;3,326846;31,9902
30-05-2020;09:34:16;0,9996803;3,326846;32,01164
30-05-2020;09:34:17;1,007529;3,326846;31,9902
30-05-2020;09:34:17;1,001726;3,326846;31,9902
30-05-2020;09:34:18;0,9956729;3,326846;32,00092
30-05-2020;09:34:19;1,00373;3,326846;32,00092
30-05-2020;09:34:19;1,001107;3,326846;31,9902
30-05-2020;09:34:20;1,005095;3,326846;32,00092
30-05-2020;09:34:20;1,001688;3,326846;31,9902
30-05-2020;09:34:21;1,003432;3,326846;32,00092
30-05-2020;09:34:21;1,001034;3,326846;32,00092
30-05-2020;09:34:22;1,006233;3,326846;32,01164
30-05-2020;09:34:22;1,001324;3,326846;32,00092
30-05-2020;09:34:23;0,9950775;3,326846;31,9902
30-05-2020;09:34:23;0,9981476;3,326846;32,00092
30-05-2020;09:34:24;0,9965504;3,326846;31,9902
30-05-2020;09:34:24;1,018892;3,326846;31,97947
30-05-2020;09:34:25;0,9898486;3,326846;31,9902
30-05-2020;09:46:44;1,000774;3,326846;30,33853
30-05-2020;09:46:44;1,00661;3,326846;30,3278
30-05-2020;09:46:45;0,9967314;3,326846;30,33853
30-05-2020;09:46:46;1,00628;3,326846;30,3278
30-05-2020;09:46:46;1,002336;3,326846;30,34926
30-05-2020;09:46:47;1,000615;3,326846;30,33853
30-05-2020;09:46:47;1,006536;3,326846;30,3278
30-05-2020;09:46:48;0,9972244;3,326846;30,31708
30-05-2020;09:46:48;1,005082;3,326846;30,33853
30-05-2020;09:46:49;1,004549;3,326846;30,33853
30-05-2020;09:46:49;0,9946749;3,326846;30,33853
30-05-2020;09:46:50;1,007063;3,326846;30,3278
30-05-2020;09:46:50;1,00468;3,326846;30,33853
30-05-2020;09:46:51;0,9994316;3,326846;30,3278
30-05-2020;09:46:51;1,003004;3,326846;30,30636
30-05-2020;09:46:52;0,9972221;3,326846;30,33853
30-05-2020;09:46:53;0,9976353;3,326846;30,34926
30-05-2020;09:46:53;0,9961541;3,326846;30,3278
30-05-2020;09:46:54;1,001484;3,326846;30,33853
30-05-2020;10:03:07;1,018702;3,326846;30,05968
30-05-2020;10:03:07;1,011307;3,326846;30,05968
30-05-2020;10:03:08;1,01789;3,326846;30,08113
30-05-2020;10:03:08;1,020348;3,326846;30,07041
30-05-2020;10:03:09;1,016837;3,326846;30,09185
30-05-2020;10:03:09;1,014607;3,326846;30,08113
30-05-2020;10:03:10;1,017561;3,326846;30,08113
30-05-2020;10:03:10;1,019107;3,326846;30,09185
30-05-2020;10:03:11;1,013183;3,326846;30,08113
30-05-2020;10:03:12;1,018283;3,326846;30,08113
30-05-2020;10:03:12;1,017113;3,326846;30,08113
30-05-2020;10:03:13;1,020407;3,326846;30,09185
30-05-2020;10:03:13;1,016536;3,326846;30,09185
30-05-2020;10:03:14;1,018099;3,326846;30,09185
30-05-2020;10:03:14;1,023951;3,326846;30,08113
30-05-2020;10:03:15;1,018201;3,326846;30,08113
30-05-2020;10:03:15;1,019651;3,326846;30,08113
30-05-2020;10:03:16;1,020768;3,326846;30,08113
30-05-2020;10:03:16;1,013969;3,326846;30,08113
30-05-2020;10:09:40;1,004703;3,321828;30,44578
30-05-2020;10:09:40;0,9991299;3,326846;30,42433
30-05-2020;10:09:41;1,018903;3,326846;30,41361
30-05-2020;10:09:41;0,9972993;3,326846;30,42433
30-05-2020;10:09:42;0,9843139;3,326846;30,43506
30-05-2020;10:09:42;1,00927;3,326846;30,43506
30-05-2020;10:09:43;1,003498;3,326846;30,43506
30-05-2020;10:09:43;1,032894;3,326846;30,41361
30-05-2020;10:09:44;0,9818167;3,326846;30,42433
30-05-2020;10:09:45;0,9628185;3,326846;30,43506
30-05-2020;10:09:45;0,9870979;3,326846;30,43506
30-05-2020;10:09:46;1,038296;3,326846;30,43506
30-05-2020;10:09:46;0,9482769;3,326846;30,42433
30-05-2020;10:09:47;1,011938;3,326846;30,43506
30-05-2020;10:09:47;1,011596;3,326846;30,44578
30-05-2020;10:09:48;1,035313;3,326846;30,43506
30-05-2020;10:09:48;1,009344;3,326846;30,43506
30-05-2020;10:09:49;0,9949715;3,326846;30,43506
30-05-2020;10:09:49;0,9870096;3,326846;30,44578
30-05-2020;10:15:41;0,9727947;3,326846;30,55303
30-05-2020;10:15:42;0,9930292;3,326846;30,57449
30-05-2020;10:15:42;0,9855184;3,326846;30,56376
30-05-2020;10:15:43;1,002889;3,326846;30,55303
30-05-2020;10:15:43;1,024686;3,326846;30,57449
30-05-2020;10:15:44;1,045914;3,326846;30,56376
30-05-2020;10:15:44;0,9550752;3,326846;30,56376
30-05-2020;10:15:45;1,03764;3,326846;30,55303
30-05-2020;10:15:45;1,006605;3,326846;30,58521
30-05-2020;10:15:46;1,036739;3,326846;30,57449
30-05-2020;10:15:47;1,035298;3,326846;30,57449
30-05-2020;10:15:47;1,055105;3,326846;30,56376
30-05-2020;10:15:48;0,9834431;3,326846;30,55303
30-05-2020;10:15:48;1,029462;3,326846;30,56376
30-05-2020;10:15:49;0,9210339;3,326846;30,56376
30-05-2020;10:15:49;0,9321507;3,326846;30,57449
30-05-2020;10:15:50;1,099814;3,326846;30,58521
30-05-2020;10:15:50;1,000703;3,326846;30,57449
30-05-2020;10:15:51;1,035143;3,326846;30,59593
30-05-2020;10:16:36;0,9807842;3,326846;30,61739
30-05-2020;10:16:37;1,015409;3,326846;30,61739
30-05-2020;10:16:37;0,9899922;3,326846;30,61739
30-05-2020;10:16:38;1,012941;3,326846;30,61739
30-05-2020;10:16:38;0,9988205;3,326846;30,61739
30-05-2020;10:16:39;1,003966;3,326846;30,61739
30-05-2020;10:16:40;1,003196;3,326846;30,60666
30-05-2020;10:16:40;1,006185;3,326846;30,61739
30-05-2020;10:16:41;1,009073;3,326846;30,62811
30-05-2020;10:16:41;1,002861;3,326846;30,61739
30-05-2020;10:16:42;1,005091;3,326846;30,61739
30-05-2020;10:16:42;1,011904;3,326846;30,62811
30-05-2020;10:16:43;1,005048;3,326846;30,63883
30-05-2020;10:16:43;1,010259;3,326846;30,61739
30-05-2020;10:16:44;1,003716;3,326846;30,61739
30-05-2020;10:16:44;1,006108;3,326846;30,62811
30-05-2020;10:16:45;1,005415;3,326846;30,61739
30-05-2020;10:16:45;1,037637;3,326846;30,62811
30-05-2020;10:16:46;0,9953812;3,326846;30,61739
30-05-2020;10:19:15;1,010404;3,326846;30,73536
30-05-2020;10:19:15;1,1137;3,326846;30,74609
30-05-2020;10:19:16;1,001591;3,326846;30,73536
30-05-2020;10:19:16;1,055507;3,326846;30,73536
30-05-2020;10:19:17;1,007752;3,326846;30,74609
30-05-2020;10:19:17;1,019807;3,326846;30,73536
30-05-2020;10:19:18;0,9923304;3,326846;30,7568
30-05-2020;10:19:18;1,014729;3,326846;30,72463
30-05-2020;10:19:19;0,9943979;3,326846;30,7568
30-05-2020;10:19:20;1,007373;3,326846;30,7568
30-05-2020;10:19:20;1,022957;3,326846;30,73536
30-05-2020;10:19:21;1,044045;3,326846;30,74609
30-05-2020;10:19:21;1,181707;3,326846;30,74609
30-05-2020;10:19:22;1,015416;3,326846;30,74609
30-05-2020;10:19:22;0,9910079;3,326846;30,7568
30-05-2020;10:19:23;0,9890608;3,326846;30,7568
30-05-2020;10:19:23;0,9895232;3,326846;30,73536
30-05-2020;10:19:24;1,002467;3,326846;30,73536
30-05-2020;10:19:24;1,003565;3,326846;30,73536
30-05-2020;10:19:25;0,9893537;3,326846;30,7568
30-05-2020;10:19:25;1,054344;3,326846;30,7568
30-05-2020;10:19:26;0,9868341;3,326846;30,7568
30-05-2020;10:19:27;1,02771;3,326846;30,7568
30-05-2020;10:19:27;0,9924967;3,326846;30,74609
30-05-2020;10:19:28;0,9250766;3,326846;30,74609
30-05-2020;10:19:28;1,00181;3,326846;30,74609
30-05-2020;10:19:29;1,01148;3,326846;30,7568
30-05-2020;10:19:29;0,9019929;3,326846;30,7568
30-05-2020;10:19:30;1,006644;3,326846;30,73536
30-05-2020;10:19:30;1,009129;3,326846;30,7568
30-05-2020;10:19:31;1,017716;3,326846;30,73536
30-05-2020;10:19:31;1,039944;3,326846;30,74609
30-05-2020;10:19:32;0,9113631;3,326846;30,74609
30-05-2020;10:19:32;0,8195427;3,326846;30,7568
30-05-2020;10:19:33;0,8464706;3,326846;30,73536
30-05-2020;10:19:34;0,774471;3,326846;30,72463
30-05-2020;10:19:34;0,9736915;3,326846;30,73536
30-05-2020;10:19:35;1,008667;3,326846;30,7568
30-05-2020;10:19:35;1,038972;3,326846;30,7568
30-05-2020;10:20:01;1,022727;3,326846;30,76753
30-05-2020;10:20:02;1,023797;3,326846;30,77826
30-05-2020;10:20:03;1,013999;3,326846;30,81043
30-05-2020;10:20:03;1,018704;3,326846;30,77826
