NameOfPig;CageId;Time;Date;Answer
13;113;14:05:37;26-05-2020;RIGHT
13;113;14:37:22;26-05-2020;RIGHT
13;113;14:01:31;27-05-2020;RIGHT
13;113;14:02:57;27-05-2020;RIGHT
13;113;14:06:48;27-05-2020;WRONG
13;113;14:07:24;27-05-2020;RIGHT
13;113;14:08:19;27-05-2020;RIGHT
13;113;14:10:37;27-05-2020;RIGHT
13;113;14:11:45;27-05-2020;RIGHT
13;113;14:12:20;27-05-2020;WRONG
13;113;14:18:00;27-05-2020;RIGHT
13;113;14:18:25;27-05-2020;RIGHT
13;113;17:56:18;27-05-2020;RIGHT
13;113;17:58:38;27-05-2020;RIGHT
13;113;17:59:33;27-05-2020;RIGHT
13;113;18:00:04;27-05-2020;RIGHT
13;113;11:11:43;28-05-2020;WRONG
13;113;11:11:54;28-05-2020;RIGHT
13;113;11:12:48;28-05-2020;RIGHT
13;113;11:13:15;28-05-2020;RIGHT
13;113;11:16:53;28-05-2020;RIGHT
13;113;11:17:27;28-05-2020;RIGHT
13;113;11:17:51;28-05-2020;RIGHT
13;113;11:18:21;28-05-2020;RIGHT
13;113;11:18:51;28-05-2020;RIGHT
13;113;11:19:43;28-05-2020;RIGHT
13;113;14:01:17;28-05-2020;RIGHT
13;113;14:02:49;28-05-2020;WRONG
13;113;14:03:16;28-05-2020;WRONG
13;113;14:19:56;28-05-2020;WRONG
13;113;14:20:08;28-05-2020;RIGHT
13;113;14:52:10;28-05-2020;WRONG
13;113;14:52:18;28-05-2020;RIGHT
13;113;14:52:55;28-05-2020;RIGHT
13;113;14:54:02;28-05-2020;RIGHT
13;113;14:57:59;28-05-2020;RIGHT
13;113;17:06:52;28-05-2020;RIGHT
13;113;17:14:17;28-05-2020;RIGHT
13;113;17:14:35;28-05-2020;RIGHT
13;113;17:14:50;28-05-2020;RIGHT
13;113;17:17:29;28-05-2020;WRONG
13;113;17:18:23;28-05-2020;RIGHT
13;113;17:18:43;28-05-2020;RIGHT
13;113;17:19:18;28-05-2020;WRONG
13;113;17:21:37;28-05-2020;RIGHT
13;113;17:25:19;28-05-2020;RIGHT
13;113;11:58:13;29-05-2020;RIGHT
13;113;12:00:07;29-05-2020;WRONG
13;113;11:11:17;30-05-2020;RIGHT
13;113;11:12:09;30-05-2020;RIGHT
13;113;14:15:49;30-05-2020;RIGHT
13;113;11:04:23;31-05-2020;RIGHT
13;113;11:05:46;31-05-2020;WRONG
13;113;11:07:38;31-05-2020;RIGHT
13;113;14:00:37;31-05-2020;WRONG
13;113;14:03:13;31-05-2020;WRONG
13;113;14:03:24;31-05-2020;RIGHT
13;113;14:04:04;31-05-2020;WRONG
13;113;14:04:37;31-05-2020;RIGHT
13;113;14:07:48;31-05-2020;RIGHT
13;113;17:06:38;31-05-2020;RIGHT
13;113;17:09:18;31-05-2020;RIGHT
13;113;17:09:58;31-05-2020;WRONG
13;113;17:59:34;31-05-2020;RIGHT
13;113;14:03:06;01-06-2020;RIGHT
13;113;14:14:14;01-06-2020;RIGHT
13;113;14:17:33;01-06-2020;RIGHT
13;113;14:24:15;01-06-2020;RIGHT
13;113;14:25:00;01-06-2020;RIGHT
13;113;17:25:54;01-06-2020;RIGHT
13;113;17:27:55;01-06-2020;WRONG
13;113;17:03:22;02-06-2020;RIGHT
13;113;17:05:01;02-06-2020;RIGHT
13;113;17:13:43;02-06-2020;RIGHT
14;114;12:10:19;13-11-2019;RIGHT
14;114;12:12:08;16-11-2019;WRONG
14;114;12:05:32;17-11-2019;RIGHT
14;114;12:12:08;17-11-2019;RIGHT
14;114;12:12:15;17-11-2019;RIGHT
14;114;12:12:37;17-11-2019;RIGHT
14;114;10:31:48;18-11-2019;RIGHT
14;114;10:31:57;18-11-2019;RIGHT
14;114;10:34:07;18-11-2019;RIGHT
14;114;10:34:17;18-11-2019;RIGHT
14;114;10:37:24;18-11-2019;RIGHT
14;114;13:17:27;18-11-2019;WRONG
14;114;13:25:39;18-11-2019;RIGHT
14;114;23:14:15;18-11-2019;RIGHT
14;114;23:08:24;26-11-2019;RIGHT
14;114;23:19:08;26-11-2019;WRONG
14;114;23:19:23;26-11-2019;RIGHT
14;114;23:20:43;26-11-2019;RIGHT
14;114;07:55:11;16-05-2020;RIGHT
14;114;07:55:34;16-05-2020;WRONG
14;114;07:57:40;16-05-2020;RIGHT
14;114;07:58:26;16-05-2020;RIGHT
14;114;11:22:19;23-05-2020;RIGHT
14;114;11:23:12;23-05-2020;WRONG
14;114;17:09:18;23-05-2020;RIGHT
14;114;17:40:01;23-05-2020;RIGHT
14;114;17:43:47;23-05-2020;WRONG
14;114;11:05:03;24-05-2020;RIGHT
14;114;11:12:04;24-05-2020;RIGHT
14;114;14:18:46;24-05-2020;WRONG
14;114;14:20:40;24-05-2020;RIGHT
14;114;17:07:00;24-05-2020;RIGHT
14;114;11:12:33;25-05-2020;RIGHT
14;114;11:20:16;25-05-2020;WRONG
14;114;14:36:45;25-05-2020;WRONG
14;114;17:03:16;25-05-2020;RIGHT
14;114;14:37:15;26-05-2020;RIGHT
14;114;14:56:54;26-05-2020;RIGHT
14;114;11:18:34;27-05-2020;WRONG
14;114;14:03:31;27-05-2020;WRONG
14;114;17:07:09;27-05-2020;RIGHT
14;114;17:38:59;27-05-2020;WRONG
14;114;14:08:28;28-05-2020;RIGHT
14;114;14:21:52;28-05-2020;WRONG
14;114;14:52:51;28-05-2020;WRONG
14;114;14:58:20;28-05-2020;WRONG
14;114;08:31:38;29-05-2020;RIGHT
14;114;08:33:17;29-05-2020;RIGHT
14;114;08:37:10;29-05-2020;RIGHT
14;114;08:38:57;29-05-2020;RIGHT
14;114;08:40:48;29-05-2020;WRONG
14;114;08:41:45;29-05-2020;WRONG
14;114;08:42:09;29-05-2020;RIGHT
14;114;08:42:51;29-05-2020;WRONG
14;114;08:44:25;29-05-2020;RIGHT
14;114;11:56:29;29-05-2020;WRONG
14;114;14:01:25;29-05-2020;RIGHT
14;114;14:10:13;29-05-2020;WRONG
14;114;14:11:25;29-05-2020;RIGHT
14;114;14:18:16;29-05-2020;RIGHT
14;114;14:19:20;29-05-2020;WRONG
14;114;14:21:21;29-05-2020;WRONG
14;114;14:36:19;29-05-2020;RIGHT
14;114;14:52:20;29-05-2020;WRONG
14;114;17:05:52;29-05-2020;WRONG
14;114;11:14:53;30-05-2020;WRONG
14;114;14:07:03;30-05-2020;WRONG
14;114;14:20:09;30-05-2020;RIGHT
14;114;14:29:52;30-05-2020;RIGHT
14;114;14:30:41;30-05-2020;RIGHT
14;114;14:34:11;30-05-2020;RIGHT
14;114;14:35:54;30-05-2020;RIGHT
14;114;14:36:36;30-05-2020;WRONG
14;114;14:36:49;30-05-2020;RIGHT
14;114;14:38:07;30-05-2020;RIGHT
14;114;14:38:41;30-05-2020;RIGHT
14;114;17:05:37;30-05-2020;RIGHT
14;114;17:09:00;30-05-2020;RIGHT
14;114;17:09:22;30-05-2020;RIGHT
14;114;17:10:26;30-05-2020;RIGHT
14;114;17:11:24;30-05-2020;RIGHT
14;114;17:12:14;30-05-2020;RIGHT
14;114;17:12:59;30-05-2020;RIGHT
14;114;17:13:25;30-05-2020;RIGHT
14;114;11:03:15;31-05-2020;RIGHT
14;114;11:03:52;31-05-2020;WRONG
14;114;11:04:15;31-05-2020;RIGHT
14;114;11:04:46;31-05-2020;RIGHT
14;114;11:05:09;31-05-2020;RIGHT
14;114;11:06:24;31-05-2020;RIGHT
14;114;11:07:09;31-05-2020;RIGHT
14;114;11:07:19;31-05-2020;RIGHT
14;114;11:08:06;31-05-2020;RIGHT
14;114;11:09:04;31-05-2020;RIGHT
14;114;14:01:29;31-05-2020;RIGHT
14;114;14:02:20;31-05-2020;RIGHT
14;114;14:02:38;31-05-2020;RIGHT
14;114;14:02:58;31-05-2020;RIGHT
14;114;14:03:40;31-05-2020;RIGHT
14;114;14:03:56;31-05-2020;RIGHT
14;114;14:04:40;31-05-2020;RIGHT
14;114;14:13:37;31-05-2020;RIGHT
14;114;14:24:15;31-05-2020;RIGHT
14;114;14:25:03;31-05-2020;WRONG
14;114;17:01:35;31-05-2020;RIGHT
14;114;17:02:00;31-05-2020;RIGHT
14;114;17:02:43;31-05-2020;RIGHT
14;114;17:04:07;31-05-2020;RIGHT
14;114;17:11:05;31-05-2020;RIGHT
14;114;17:12:25;31-05-2020;RIGHT
14;114;17:14:16;31-05-2020;WRONG
14;114;17:14:45;31-05-2020;RIGHT
14;114;17:15:59;31-05-2020;RIGHT
14;114;17:16:47;31-05-2020;RIGHT
14;114;11:02:22;01-06-2020;RIGHT
14;114;11:02:47;01-06-2020;RIGHT
14;114;11:03:25;01-06-2020;RIGHT
14;114;11:03:54;01-06-2020;RIGHT
14;114;11:04:33;01-06-2020;WRONG
14;114;11:05:26;01-06-2020;RIGHT
14;114;11:06:07;01-06-2020;WRONG
14;114;11:07:24;01-06-2020;RIGHT
14;114;11:09:34;01-06-2020;RIGHT
14;114;11:14:51;01-06-2020;RIGHT
14;114;14:01:29;01-06-2020;RIGHT
14;114;14:01:44;01-06-2020;RIGHT
14;114;14:03:56;01-06-2020;RIGHT
14;114;14:04:14;01-06-2020;RIGHT
14;114;14:04:27;01-06-2020;RIGHT
14;114;14:05:05;01-06-2020;WRONG
14;114;14:09:52;01-06-2020;RIGHT
14;114;14:16:52;01-06-2020;RIGHT
14;114;14:21:34;01-06-2020;RIGHT
14;114;14:22:13;01-06-2020;RIGHT
14;114;17:03:26;01-06-2020;RIGHT
14;114;17:04:12;01-06-2020;RIGHT
14;114;17:04:51;01-06-2020;RIGHT
14;114;17:05:28;01-06-2020;RIGHT
14;114;17:08:20;01-06-2020;RIGHT
14;114;17:08:57;01-06-2020;RIGHT
14;114;17:09:45;01-06-2020;RIGHT
14;114;17:10:57;01-06-2020;RIGHT
14;114;17:11:28;01-06-2020;WRONG
14;114;17:15:07;01-06-2020;RIGHT
14;114;10:59:44;02-06-2020;RIGHT
14;114;11:00:58;02-06-2020;RIGHT
14;114;11:01:48;02-06-2020;RIGHT
14;114;11:02:40;02-06-2020;WRONG
14;114;11:03:46;02-06-2020;RIGHT
14;114;11:04:40;02-06-2020;WRONG
14;114;11:05:03;02-06-2020;RIGHT
14;114;11:24:58;02-06-2020;RIGHT
14;114;11:25:46;02-06-2020;RIGHT
14;114;11:26:02;02-06-2020;RIGHT
14;114;14:01:20;02-06-2020;RIGHT
14;114;14:03:04;02-06-2020;RIGHT
14;114;14:04:27;02-06-2020;RIGHT
14;114;14:04:56;02-06-2020;WRONG
14;114;14:05:44;02-06-2020;RIGHT
14;114;14:06:04;02-06-2020;RIGHT
14;114;14:06:29;02-06-2020;RIGHT
14;114;14:08:46;02-06-2020;RIGHT
14;114;14:40:22;02-06-2020;RIGHT
14;114;14:41:01;02-06-2020;RIGHT
14;114;17:03:56;02-06-2020;RIGHT
14;114;17:04:13;02-06-2020;RIGHT
14;114;17:04:35;02-06-2020;RIGHT
14;114;17:06:05;02-06-2020;RIGHT
14;114;17:06:40;02-06-2020;RIGHT
14;114;17:08:04;02-06-2020;RIGHT
14;114;17:08:21;02-06-2020;RIGHT
14;114;17:09:14;02-06-2020;RIGHT
14;114;17:11:02;02-06-2020;RIGHT
14;114;17:11:27;02-06-2020;WRONG
15;115;23:57:26;12-09-2019;WRONG
15;115;23:58:01;12-09-2019;WRONG
15;115;20:09:22;29-09-2019;WRONG
15;115;23:14:55;01-10-2019;WRONG
15;115;20:47:53;02-10-2019;RIGHT
15;115;20:48:23;02-10-2019;RIGHT
15;115;20:49:20;02-10-2019;WRONG
15;115;20:40:07;31-10-2019;WRONG
15;115;20:27:48;01-11-2019;RIGHT
15;115;20:08:10;02-11-2019;RIGHT
15;115;20:52:38;02-11-2019;RIGHT
15;115;20:53:55;02-11-2019;WRONG
15;115;23:50:32;02-11-2019;RIGHT
15;115;20:16:15;03-11-2019;WRONG
15;115;20:32:18;03-11-2019;RIGHT
15;115;23:39:19;04-11-2019;RIGHT
15;115;20:25:27;05-11-2019;RIGHT
15;115;20:27:26;05-11-2019;WRONG
15;115;20:29:03;05-11-2019;RIGHT
15;115;20:35:12;05-11-2019;RIGHT
15;115;12:07:43;13-11-2019;RIGHT
15;115;12:05:31;17-11-2019;RIGHT
15;115;23:49:01;27-11-2019;RIGHT
15;115;08:16:01;16-05-2020;WRONG
15;115;11:10:34;16-05-2020;RIGHT
15;115;14:15:08;16-05-2020;RIGHT
15;115;14:15:37;16-05-2020;WRONG
15;115;14:01:07;17-05-2020;RIGHT
15;115;17:43:51;23-05-2020;RIGHT
15;115;17:51:35;23-05-2020;RIGHT
15;115;17:52:33;23-05-2020;RIGHT
15;115;11:04:11;25-05-2020;RIGHT
15;115;11:15:23;25-05-2020;RIGHT
15;115;11:20:52;25-05-2020;RIGHT
15;115;11:23:12;25-05-2020;RIGHT
15;115;14:29:54;26-05-2020;RIGHT
15;115;14:30:02;26-05-2020;RIGHT
15;115;14:52:26;27-05-2020;WRONG
15;115;17:29:57;27-05-2020;RIGHT
15;115;14:06:34;28-05-2020;RIGHT
15;115;14:07:04;28-05-2020;RIGHT
15;115;14:14:38;28-05-2020;RIGHT
15;115;14:53:07;28-05-2020;RIGHT
15;115;17:31:22;28-05-2020;WRONG
15;115;14:03:09;30-05-2020;RIGHT
15;115;14:04:39;30-05-2020;RIGHT
15;115;14:06:21;30-05-2020;RIGHT
15;115;14:42:29;30-05-2020;WRONG
15;115;17:54:43;30-05-2020;WRONG
15;115;14:44:35;02-06-2020;RIGHT
15;115;14:48:40;02-06-2020;RIGHT
15;115;14:51:53;02-06-2020;RIGHT
15;115;14:52:08;02-06-2020;RIGHT
16;116;09:08:13;17-09-2019;RIGHT
16;116;20:15:52;02-10-2019;RIGHT
16;116;20:16:28;02-10-2019;RIGHT
16;116;20:16:58;02-10-2019;WRONG
16;116;20:56:13;02-10-2019;RIGHT
16;116;20:56:32;02-10-2019;RIGHT
16;116;20:57:37;02-10-2019;RIGHT
16;116;20:58:21;02-10-2019;RIGHT
16;116;20:15:41;04-11-2019;WRONG
16;116;20:59:03;04-11-2019;WRONG
16;116;12:07:05;13-11-2019;RIGHT
16;116;10:31:58;18-11-2019;RIGHT
16;116;10:33:44;18-11-2019;RIGHT
16;116;10:37:17;18-11-2019;RIGHT
16;116;13:01:45;18-11-2019;RIGHT
16;116;23:18:16;18-11-2019;WRONG
16;116;07:53:07;16-05-2020;RIGHT
16;116;07:54:17;16-05-2020;RIGHT
16;116;07:56:44;16-05-2020;RIGHT
16;116;07:57:25;16-05-2020;RIGHT
16;116;07:57:47;16-05-2020;RIGHT
16;116;11:09:48;16-05-2020;WRONG
16;116;11:11:03;16-05-2020;RIGHT
16;116;11:12:20;16-05-2020;RIGHT
16;116;11:19:51;16-05-2020;RIGHT
16;116;14:05:12;16-05-2020;RIGHT
16;116;14:06:07;16-05-2020;WRONG
16;116;14:06:21;16-05-2020;RIGHT
16;116;14:20:27;16-05-2020;WRONG
16;116;14:20:39;16-05-2020;RIGHT
16;116;14:20:47;16-05-2020;RIGHT
16;116;14:21:14;16-05-2020;WRONG
16;116;14:21:56;16-05-2020;RIGHT
16;116;14:23:31;16-05-2020;WRONG
16;116;14:25:25;16-05-2020;WRONG
16;116;15:05:59;22-05-2020;WRONG
16;116;15:09:46;22-05-2020;RIGHT
16;116;11:32:38;23-05-2020;RIGHT
16;116;11:34:24;23-05-2020;RIGHT
16;116;17:47:36;23-05-2020;RIGHT
16;116;17:48:34;23-05-2020;RIGHT
16;116;17:52:58;23-05-2020;RIGHT
16;116;11:04:21;25-05-2020;WRONG
16;116;11:04:31;25-05-2020;RIGHT
16;116;11:04:40;25-05-2020;RIGHT
16;116;11:04:59;25-05-2020;RIGHT
16;116;11:05:22;25-05-2020;WRONG
16;116;11:07:20;25-05-2020;RIGHT
16;116;11:16:34;25-05-2020;RIGHT
16;116;11:39:11;25-05-2020;WRONG
16;116;14:10:09;25-05-2020;RIGHT
16;116;14:10:25;25-05-2020;RIGHT
16;116;14:10:52;25-05-2020;WRONG
16;116;11:44:20;26-05-2020;RIGHT
16;116;14:04:11;26-05-2020;WRONG
16;116;14:57:26;26-05-2020;RIGHT
16;116;17:35:51;27-05-2020;WRONG
16;116;14:12:02;28-05-2020;WRONG
16;116;14:41:36;28-05-2020;WRONG
16;116;14:57:50;28-05-2020;RIGHT
16;116;14:58:14;28-05-2020;WRONG
16;116;17:19:48;28-05-2020;WRONG
16;116;17:31:56;28-05-2020;RIGHT
16;116;17:32:27;28-05-2020;RIGHT
16;116;17:36:46;28-05-2020;WRONG
16;116;08:23:08;29-05-2020;RIGHT
16;116;08:24:54;29-05-2020;RIGHT
16;116;08:57:23;29-05-2020;RIGHT
16;116;11:03:00;29-05-2020;RIGHT
16;116;11:48:42;29-05-2020;RIGHT
16;116;11:49:48;29-05-2020;WRONG
16;116;14:03:20;29-05-2020;WRONG
16;116;14:04:22;29-05-2020;RIGHT
16;116;14:11:19;30-05-2020;RIGHT
16;116;14:15:18;30-05-2020;WRONG
16;116;14:18:07;30-05-2020;WRONG
16;116;14:50:52;30-05-2020;RIGHT
16;116;17:57:18;30-05-2020;WRONG
16;116;14:05:21;31-05-2020;RIGHT
16;116;14:05:42;31-05-2020;WRONG
16;116;14:05:53;31-05-2020;RIGHT
16;116;17:00:47;01-06-2020;RIGHT
16;116;17:08:04;01-06-2020;RIGHT
16;116;17:12:00;01-06-2020;WRONG
16;116;17:13:07;01-06-2020;RIGHT
16;116;14:19:23;02-06-2020;RIGHT
16;116;14:39:31;02-06-2020;RIGHT
16;116;14:51:58;02-06-2020;RIGHT
17;117;12:10:44;13-11-2019;RIGHT
17;117;12:10:50;13-11-2019;RIGHT
17;117;12:11:26;13-11-2019;WRONG
17;117;12:05:49;17-11-2019;RIGHT
17;117;12:06:29;17-11-2019;RIGHT
17;117;12:12:29;17-11-2019;RIGHT
17;117;23:17:11;18-11-2019;RIGHT
17;117;23:57:12;26-11-2019;WRONG
17;117;08:34:30;12-03-2020;RIGHT
17;117;08:36:23;12-03-2020;RIGHT
17;117;08:37:56;12-03-2020;RIGHT
17;117;08:38:34;12-03-2020;RIGHT
17;117;08:39:25;12-03-2020;RIGHT
17;117;08:40:03;12-03-2020;RIGHT
17;117;08:40:42;12-03-2020;RIGHT
17;117;08:41:12;12-03-2020;RIGHT
17;117;08:41:44;12-03-2020;RIGHT
17;117;08:42:48;12-03-2020;WRONG
17;117;14:26:28;13-05-2020;WRONG
17;117;07:52:29;16-05-2020;RIGHT
17;117;08:00:50;16-05-2020;WRONG
17;117;08:02:35;16-05-2020;WRONG
17;117;08:04:13;16-05-2020;WRONG
17;117;08:06:31;16-05-2020;RIGHT
17;117;11:12:41;16-05-2020;RIGHT
17;117;11:18:50;16-05-2020;RIGHT
17;117;11:21:06;16-05-2020;RIGHT
17;117;11:22:08;16-05-2020;RIGHT
17;117;11:23:09;16-05-2020;RIGHT
17;117;11:24:04;16-05-2020;RIGHT
17;117;11:26:15;16-05-2020;RIGHT
17;117;11:38:43;16-05-2020;RIGHT
17;117;13:57:16;16-05-2020;RIGHT
17;117;09:21:39;17-05-2020;RIGHT
17;117;16:00:57;17-05-2020;RIGHT
17;117;16:01:07;17-05-2020;RIGHT
17;117;17:57:33;23-05-2020;RIGHT
17;117;11:19:31;25-05-2020;WRONG
17;117;11:56:58;26-05-2020;RIGHT
17;117;14:03:48;26-05-2020;WRONG
17;117;17:55:32;26-05-2020;RIGHT
17;117;17:57:25;26-05-2020;WRONG
17;117;14:00:28;28-05-2020;RIGHT
17;117;14:11:38;28-05-2020;RIGHT
17;117;14:12:34;28-05-2020;WRONG
17;117;14:18:31;28-05-2020;RIGHT
17;117;14:23:39;28-05-2020;RIGHT
17;117;14:47:31;28-05-2020;RIGHT
17;117;14:47:44;28-05-2020;RIGHT
17;117;14:48:05;28-05-2020;RIGHT
17;117;14:48:14;28-05-2020;RIGHT
17;117;11:59:14;29-05-2020;RIGHT
17;117;11:59:36;29-05-2020;WRONG
17;117;11:59:56;29-05-2020;WRONG
17;117;14:12:25;30-05-2020;WRONG
17;117;14:19:01;30-05-2020;RIGHT
17;117;17:38:10;02-06-2020;WRONG
17;117;17:38:22;02-06-2020;RIGHT
18;118;20:12:22;05-09-2019;WRONG
18;118;20:00:25;07-09-2019;RIGHT
18;118;23:40:56;10-09-2019;RIGHT
18;118;23:45:54;12-09-2019;WRONG
18;118;23:12:12;26-09-2019;WRONG
18;118;23:38:17;26-09-2019;RIGHT
18;118;23:38:36;26-09-2019;RIGHT
18;118;23:12:03;27-09-2019;WRONG
18;118;23:16:53;27-09-2019;WRONG
18;118;20:21:28;30-09-2019;RIGHT
18;118;20:32:23;30-09-2019;RIGHT
18;118;20:49:15;02-10-2019;RIGHT
18;118;20:51:14;02-10-2019;RIGHT
18;118;20:58:33;03-10-2019;RIGHT
18;118;21:00:29;03-10-2019;WRONG
18;118;20:18:31;01-11-2019;RIGHT
18;118;20:19:47;01-11-2019;RIGHT
18;118;20:57:28;01-11-2019;RIGHT
18;118;20:36:38;05-11-2019;WRONG
18;118;12:07:26;13-11-2019;RIGHT
18;118;12:07:34;13-11-2019;RIGHT
18;118;11:13:43;16-05-2020;RIGHT
18;118;11:16:59;16-05-2020;RIGHT
18;118;11:27:26;16-05-2020;RIGHT
18;118;17:49:44;23-05-2020;RIGHT
18;118;17:50:36;23-05-2020;RIGHT
18;118;17:51:22;23-05-2020;WRONG
18;118;11:02:30;25-05-2020;RIGHT
18;118;11:03:56;25-05-2020;RIGHT
18;118;11:04:22;25-05-2020;RIGHT
18;118;11:12:28;25-05-2020;RIGHT
18;118;11:12:57;25-05-2020;RIGHT
18;118;11:13:35;25-05-2020;RIGHT
18;118;17:11:33;25-05-2020;RIGHT
18;118;17:13:32;25-05-2020;WRONG
18;118;17:16:54;25-05-2020;RIGHT
18;118;17:17:13;25-05-2020;RIGHT
18;118;17:29:50;25-05-2020;RIGHT
18;118;17:40:43;25-05-2020;RIGHT
18;118;17:41:12;25-05-2020;RIGHT
18;118;11:11:11;26-05-2020;RIGHT
18;118;11:14:03;26-05-2020;RIGHT
18;118;11:14:28;26-05-2020;RIGHT
18;118;11:24:48;26-05-2020;RIGHT
18;118;11:26:09;26-05-2020;RIGHT
18;118;11:42:22;26-05-2020;RIGHT
18;118;11:43:08;26-05-2020;RIGHT
18;118;14:30:10;26-05-2020;WRONG
18;118;11:55:55;27-05-2020;RIGHT
18;118;11:56:50;27-05-2020;RIGHT
18;118;11:57:47;27-05-2020;WRONG
18;118;11:58:08;27-05-2020;RIGHT
18;118;08:35:28;29-05-2020;RIGHT
18;118;08:45:30;29-05-2020;RIGHT
18;118;08:47:36;29-05-2020;RIGHT
18;118;17:02:37;30-05-2020;WRONG
18;118;17:04:51;30-05-2020;RIGHT
18;118;14:15:08;31-05-2020;RIGHT
18;118;14:22:07;31-05-2020;RIGHT
18;118;17:05:11;31-05-2020;RIGHT
18;118;17:05:19;31-05-2020;RIGHT
18;118;17:05:41;31-05-2020;RIGHT
18;118;11:13:03;01-06-2020;WRONG
18;118;11:04:38;02-06-2020;RIGHT
18;118;14:35:50;02-06-2020;RIGHT
18;118;14:36:18;02-06-2020;WRONG
18;118;17:03:04;02-06-2020;RIGHT
18;118;17:04:14;02-06-2020;WRONG
18;118;17:04:47;02-06-2020;WRONG
18;118;17:06:38;02-06-2020;RIGHT
18;118;17:06:52;02-06-2020;RIGHT
18;118;17:07:08;02-06-2020;RIGHT
18;118;17:08:50;02-06-2020;WRONG
18;118;17:09:03;02-06-2020;RIGHT
19;119;20:18:41;06-09-2019;WRONG
19;119;20:00:23;08-09-2019;RIGHT
19;119;20:01:32;08-09-2019;RIGHT
19;119;20:03:48;08-09-2019;RIGHT
19;119;20:42:34;08-09-2019;RIGHT
19;119;20:40:13;09-09-2019;RIGHT
19;119;20:40:32;09-09-2019;WRONG
19;119;20:42:19;09-09-2019;RIGHT
19;119;20:04:07;10-09-2019;RIGHT
19;119;20:24:36;10-09-2019;RIGHT
19;119;20:31:27;10-09-2019;RIGHT
19;119;20:37:12;10-09-2019;RIGHT
19;119;23:06:02;10-09-2019;WRONG
19;119;23:39:00;10-09-2019;WRONG
19;119;22:34:15;12-09-2019;RIGHT
19;119;22:47:53;12-09-2019;WRONG
19;119;23:41:40;12-09-2019;WRONG
19;119;23:46:49;12-09-2019;WRONG
19;119;23:48:47;12-09-2019;RIGHT
19;119;23:55:11;12-09-2019;RIGHT
19;119;20:24:18;02-10-2019;RIGHT
19;119;20:32:53;02-10-2019;RIGHT
19;119;20:38:08;31-10-2019;RIGHT
19;119;23:43:25;31-10-2019;WRONG
19;119;23:46:53;02-11-2019;RIGHT
19;119;20:50:35;03-11-2019;RIGHT
19;119;23:54:14;03-11-2019;RIGHT
19;119;12:07:17;13-11-2019;RIGHT
19;119;12:13:27;16-11-2019;RIGHT
19;119;12:11:58;17-11-2019;WRONG
19;119;07:52:33;16-05-2020;WRONG
19;119;07:52:54;16-05-2020;RIGHT
19;119;08:05:59;16-05-2020;WRONG
19;119;11:19:10;16-05-2020;RIGHT
19;119;14:04:40;16-05-2020;RIGHT
19;119;14:10:59;16-05-2020;RIGHT
19;119;17:49:13;23-05-2020;RIGHT
19;119;17:52:09;23-05-2020;RIGHT
19;119;14:16:58;24-05-2020;WRONG
19;119;17:09:51;25-05-2020;RIGHT
19;119;17:16:36;25-05-2020;RIGHT
19;119;17:18:31;25-05-2020;RIGHT
19;119;17:19:04;25-05-2020;RIGHT
19;119;14:07:25;28-05-2020;WRONG
19;119;08:57:55;29-05-2020;WRONG
19;119;14:01:39;30-05-2020;RIGHT
19;119;14:18:36;30-05-2020;RIGHT
19;119;11:45:16;31-05-2020;RIGHT
19;119;11:56:23;31-05-2020;WRONG
19;119;14:04:04;31-05-2020;RIGHT
19;119;14:06:51;31-05-2020;RIGHT
19;119;14:09:30;31-05-2020;RIGHT
19;119;17:48:30;31-05-2020;RIGHT
19;119;17:51:23;31-05-2020;RIGHT
19;119;11:02:40;02-06-2020;WRONG
19;119;11:02:54;02-06-2020;RIGHT
19;119;14:40:06;02-06-2020;RIGHT
19;119;14:49:00;02-06-2020;RIGHT
20;120;12:11:28;13-11-2019;RIGHT
20;120;13:10:03;18-11-2019;RIGHT
20;120;08:48:14;12-03-2020;RIGHT
20;120;08:48:58;12-03-2020;RIGHT
20;120;08:49:23;12-03-2020;RIGHT
20;120;08:49:46;12-03-2020;RIGHT
20;120;08:50:18;12-03-2020;RIGHT
20;120;08:50:59;12-03-2020;RIGHT
20;120;08:51:36;12-03-2020;WRONG
20;120;08:51:46;12-03-2020;RIGHT
20;120;08:52:34;12-03-2020;RIGHT
20;120;08:53:03;12-03-2020;RIGHT
20;120;07:53:43;16-05-2020;RIGHT
20;120;07:55:09;16-05-2020;RIGHT
20;120;07:55:30;16-05-2020;RIGHT
20;120;08:00:28;16-05-2020;RIGHT
20;120;11:08:57;16-05-2020;RIGHT
20;120;11:12:03;16-05-2020;RIGHT
20;120;14:01:12;16-05-2020;RIGHT
20;120;14:18:15;24-05-2020;RIGHT
20;120;17:14:02;24-05-2020;RIGHT
20;120;11:01:26;25-05-2020;RIGHT
20;120;17:33:54;25-05-2020;RIGHT
20;120;17:39:46;25-05-2020;RIGHT
20;120;11:44:45;26-05-2020;RIGHT
20;120;11:44:55;26-05-2020;RIGHT
20;120;11:46:24;26-05-2020;RIGHT
20;120;11:47:19;26-05-2020;RIGHT
20;120;11:48:50;26-05-2020;WRONG
20;120;14:01:09;26-05-2020;RIGHT
20;120;14:02:26;26-05-2020;RIGHT
20;120;14:03:10;26-05-2020;RIGHT
20;120;14:03:29;26-05-2020;RIGHT
20;120;14:03:48;26-05-2020;RIGHT
20;120;14:04:05;26-05-2020;RIGHT
